TANGGAL,T_AVG,RH,RR,RR_rolling3,RR_rolling5,risk_level,banjir_biner,KejadianBanjir,delay_factor
2024-03-01,28.6,83.0,1.5,3.6,13.2,1,1,1,1.0
2024-03-02,27.7,85.0,11.2,14.099999999999998,14.799999999999995,1,0,0,1.0
2024-03-03,27.9,87.0,15.3,28.0,30.1,2,0,0,1.2
2024-03-04,28.9,82.0,10.9,37.4,40.3,2,0,0,1.2
2024-03-05,29.4,82.0,1.6,27.8,40.5,2,0,0,1.2
2024-03-06,28.9,83.0,0.2,12.7,39.2,2,0,0,1.2
2024-03-07,29.5,81.0,0.0,1.7999999999999985,28.0,2,0,0,1.2
2024-03-08,29.1,80.0,0.0,0.1999999999999982,12.7,1,0,0,1.0
2024-03-09,26.4,88.0,0.8,0.7999999999999983,2.5999999999999983,1,0,0,1.0
2024-03-10,28.0,83.0,3.6,4.399999999999999,4.599999999999998,1,0,0,1.0
2024-03-11,29.2,76.0,0.0,4.399999999999999,4.399999999999999,1,0,0,1.0
2024-03-12,29.6,73.0,0.0,3.5999999999999983,4.399999999999999,1,0,0,1.0
2024-03-13,28.8,80.0,0.9,0.8999999999999978,5.299999999999998,1,0,0,1.0
2024-03-14,27.2,88.0,3.1,3.999999999999998,7.599999999999998,1,0,0,1.0
2024-03-15,27.7,83.0,10.0,13.999999999999998,13.999999999999998,1,0,0,1.0
2024-03-16,28.5,78.0,5.6,18.7,19.6,1,0,0,1.0
2024-03-17,28.8,74.0,0.0,15.599999999999998,19.6,1,0,0,1.0
2024-03-18,29.0,72.0,0.0,5.599999999999998,18.7,1,0,0,1.0
2024-03-19,28.9,74.0,0.0,0.0,15.599999999999998,1,0,0,1.0
2024-03-20,29.1,76.0,0.0,0.0,5.599999999999998,1,0,0,1.0
2024-03-21,29.4,77.0,0.0,0.0,0.0,1,0,0,1.0
2024-03-22,28.7,82.0,3.5,3.4999999999999982,3.4999999999999982,1,0,0,1.0
2024-03-23,28.8,82.0,61.0,64.5,64.5,3,0,0,1.5
2024-03-24,29.0,81.0,1.1,65.6,65.6,3,0,0,1.5
2024-03-25,28.7,82.0,3.2,65.3,68.8,3,0,0,1.5
2024-03-26,28.2,83.0,0.0,4.300000000000001,68.8,2,0,0,1.2
2024-03-27,28.6,79.0,35.2,38.400000000000006,100.5,3,0,0,1.5
2024-03-28,27.8,84.0,3.3,38.5,42.8,2,0,0,1.2
2024-03-29,29.4,80.0,0.8,39.3,42.5,2,0,0,1.2
2024-03-30,29.1,81.0,26.0,30.1,65.30000000000001,2,0,0,1.2
2024-03-31,28.8,80.0,24.0,50.8,89.30000000000001,3,0,0,1.5
2024-04-01,28.1,84.0,6.4,56.400000000000006,60.5,3,0,0,1.5
2024-04-02,28.4,85.0,11.3,41.7,68.5,2,0,0,1.2
2024-04-03,29.2,82.0,34.5,52.2,102.20000000000002,3,1,2,1.5
2024-04-04,29.2,82.0,1.5,47.3,77.70000000000002,3,0,0,1.5
2024-04-05,29.9,78.0,40.0,76.0,93.7,3,0,0,1.5
2024-04-06,29.2,78.0,0.2,41.7,87.5,2,0,0,1.2
2024-04-07,29.7,78.0,0.2,40.4,76.4,2,0,0,1.2
2024-04-08,29.6,80.0,0.2,0.6000000000000001,42.1,2,0,0,1.2
2024-04-09,26.5,92.0,67.5,67.9,108.1,3,0,0,1.5
2024-04-10,27.9,85.0,7.9,75.60000000000001,76.0,3,0,0,1.5
2024-04-11,28.7,84.0,32.3,107.7,108.1,4,0,0,2.5
2024-04-12,29.2,83.0,0.8,40.99999999999999,108.7,3,0,0,1.5
2024-04-13,28.8,81.0,6.5,39.6,115.0,4,0,0,2.5
2024-04-14,27.6,87.0,46.1,53.4,93.6,3,0,0,1.5
2024-04-15,29.2,80.0,0.5,53.1,86.19999999999999,3,0,0,1.5
2024-04-16,29.6,81.0,13.3,59.900000000000006,67.2,3,0,0,1.5
2024-04-17,29.2,81.0,1.6,15.4,68.0,2,0,0,1.2
2024-04-18,28.2,84.0,6.2,21.1,67.7,2,0,0,1.2
2024-04-19,28.8,82.0,3.9,11.7,25.5,1,0,0,1.0
2024-04-20,28.3,84.0,1.95,12.05,26.950000000000003,1,0,0,1.0
2024-04-21,28.3,84.0,0.0,5.85,13.65,1,0,0,1.0
2024-04-22,29.2,83.0,0.0,1.95,12.05,1,0,0,1.0
2024-04-23,27.9,88.0,1.5,1.5,7.35,1,0,0,1.0
2024-04-24,29.0,83.0,5.0,6.5,8.45,1,0,0,1.0
2024-04-25,28.2,87.0,2.5,9.0,9.0,1,0,0,1.0
2024-04-26,27.6,86.0,0.0,7.5,9.0,1,0,0,1.0
2024-04-27,28.0,87.0,11.2,13.7,20.2,1,0,0,1.0
2024-04-28,29.1,84.0,5.8,17.0,24.5,1,0,0,1.0
2024-04-29,29.0,82.0,0.0,17.0,19.5,1,0,0,1.0
2024-04-30,28.6,82.0,0.0,5.8,17.0,1,0,0,1.0
2024-05-01,28.4,84.0,6.2,6.2,23.2,1,0,0,1.0
2024-05-02,28.6,83.0,0.0,6.2,12.0,1,0,0,1.0
2024-05-03,28.5,82.0,0.0,6.2,6.2,1,0,0,1.0
2024-05-04,27.5,82.0,0.0,0.0,6.2,1,0,0,1.0
2024-05-05,27.3,79.0,0.0,0.0,6.2,1,0,0,1.0
2024-05-06,27.2,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-07,27.9,83.0,0.7,0.7,0.7,1,0,0,1.0
2024-05-08,28.4,82.0,1.4,2.1,2.1,1,0,0,1.0
2024-05-09,28.1,83.0,0.0,2.1,2.1,1,0,0,1.0
2024-05-10,27.9,85.0,0.0,1.4,2.1,1,0,0,1.0
2024-05-11,28.1,84.0,0.0,0.0,2.1,1,0,0,1.0
2024-05-12,27.8,85.0,0.0,0.0,1.4,1,0,0,1.0
2024-05-13,27.9,83.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-14,27.8,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-15,27.7,83.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-16,27.8,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-17,28.1,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-18,28.1,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-19,27.9,79.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-20,27.8,80.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-21,27.4,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-22,27.5,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-23,27.7,83.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-24,27.6,84.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-25,27.9,84.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-26,28.0,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-27,28.0,83.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-28,28.1,84.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-29,28.5,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-30,28.4,80.0,0.0,0.0,0.0,1,0,0,1.0
2024-05-31,28.4,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-06-01,28.8,82.0,3.633333333333333,3.633333333333333,3.633333333333333,1,0,0,1.0
2024-06-02,28.0,86.0,7.266666666666667,10.9,10.9,1,0,0,1.0
2024-06-03,28.6,80.0,10.9,21.8,21.8,1,0,0,1.0
2024-06-04,28.3,79.0,0.0,18.166666666666668,21.8,1,0,0,1.0
2024-06-05,28.2,79.0,0.0,10.900000000000002,21.8,1,0,0,1.0
2024-06-06,28.3,79.0,9.0,9.0,27.166666666666668,1,0,0,1.0
2024-06-07,27.8,82.0,18.0,27.0,37.900000000000006,2,0,0,1.2
2024-06-08,28.3,79.0,0.2,27.2,27.2,2,0,0,1.2
2024-06-09,28.4,82.0,2.0,20.2,29.2,2,0,0,1.2
2024-06-10,28.6,82.0,6.0,8.2,35.2,2,0,0,1.2
2024-06-11,28.6,82.0,7.5,15.5,33.7,2,0,0,1.2
2024-06-12,27.9,82.0,0.4,13.9,16.1,1,0,0,1.0
2024-06-13,28.3,78.0,0.0,7.9,15.9,1,0,0,1.0
2024-06-14,28.8,80.0,0.0,0.4,13.9,1,0,0,1.0
2024-06-15,28.1,85.0,2.7,2.7,10.6,1,0,0,1.0
2024-06-16,28.0,79.0,5.4,8.100000000000001,8.5,1,0,0,1.0
2024-06-17,28.3,82.0,0.0,8.100000000000001,8.1,1,0,0,1.0
2024-06-18,28.1,82.0,120.4,125.8,128.5,4,0,0,2.5
2024-06-19,27.7,76.0,0.0,120.4,128.5,4,0,0,2.5
2024-06-20,28.0,75.0,1.4,121.8,127.2,4,0,0,2.5
2024-06-21,27.6,77.0,0.0,1.4,121.8,4,0,0,2.5
2024-06-22,27.5,77.0,1.1666666666666667,2.5666666666666664,122.96666666666668,4,0,0,2.5
2024-06-23,27.8,79.0,2.333333333333333,3.5,4.9,1,0,0,1.0
2024-06-24,26.8,85.0,3.5,7.0,8.399999999999999,1,0,0,1.0
2024-06-25,27.6,83.0,28.4,34.233333333333334,35.4,2,0,0,1.2
2024-06-26,28.2,83.0,9.3,41.2,44.7,2,0,0,1.2
2024-06-27,28.1,86.0,0.4,38.1,43.93333333333334,2,0,0,1.2
2024-06-28,28.4,84.0,33.5,43.2,75.1,2,0,0,1.2
2024-06-29,28.0,84.0,0.0,33.900000000000006,71.6,2,0,0,1.2
2024-06-30,28.1,81.0,15.0,48.5,58.2,3,0,0,1.5
2024-07-01,28.1,79.0,0.5,15.5,49.400000000000006,2,0,0,1.2
2024-07-02,27.7,84.0,59.1,74.6,108.1,3,0,0,1.5
2024-07-03,28.4,81.0,8.1,67.7,82.7,3,0,0,1.5
2024-07-04,26.9,85.0,3.6,70.8,86.3,3,0,0,1.5
2024-07-05,27.6,82.0,6.7,18.4,78.0,2,0,0,1.2
2024-07-06,27.5,84.0,0.0,10.3,77.5,2,0,0,1.2
2024-07-07,28.0,83.0,1.0,7.700000000000001,19.4,1,0,0,1.0
2024-07-08,27.15,82.5,0.5,1.5,11.8,1,0,0,1.0
2024-07-09,26.3,82.0,0.0,1.5,8.200000000000001,1,0,0,1.0
2024-07-10,27.1,84.0,0.0,0.5,1.5,1,0,0,1.0
2024-07-11,27.1,78.0,0.0,0.0,1.5,1,0,0,1.0
2024-07-12,26.4,79.0,2.2,2.2,2.7,1,0,0,1.0
2024-07-13,26.6,79.0,0.0,2.2,2.2,1,0,0,1.0
2024-07-14,25.9,73.0,0.0,2.2,2.2,1,0,0,1.0
2024-07-15,25.4,79.0,0.0,0.0,2.2,1,0,0,1.0
2024-07-16,25.9,75.0,0.0,0.0,2.2,1,0,0,1.0
2024-07-17,26.6,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-18,27.2,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-19,26.7,79.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-20,26.9,75.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-21,25.8,80.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-22,25.5,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-23,25.6,85.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-24,26.1,86.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-25,26.2,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-07-26,25.7,83.0,0.1,0.1,0.1,1,0,0,1.0
2024-07-27,26.8,81.0,9.4,9.5,9.5,1,0,0,1.0
2024-07-28,26.9,79.0,0.0,9.5,9.5,1,0,0,1.0
2024-07-29,25.9,82.0,0.0,9.4,9.5,1,0,0,1.0
2024-07-30,26.5,83.0,0.0,0.0,9.5,1,0,0,1.0
2024-07-31,26.8,81.0,0.0,0.0,9.4,1,0,0,1.0
2024-08-01,26.8,85.0,1.0,1.0,1.0,1,0,0,1.0
2024-08-02,26.5,89.0,4.9,5.9,5.9,1,0,0,1.0
2024-08-03,27.4,84.0,16.2,22.1,22.1,1,0,0,1.0
2024-08-04,26.8,85.0,2.1,23.2,24.2,2,0,0,1.2
2024-08-05,25.9,79.0,0.0,18.3,24.2,1,0,0,1.0
2024-08-06,26.0,83.0,1.0,3.1,24.2,1,0,0,1.0
2024-08-07,25.5,88.0,0.0,1.0,19.3,1,0,0,1.0
2024-08-08,26.3,89.0,0.2,1.2,3.3000000000000003,1,0,0,1.0
2024-08-09,26.2,87.0,0.0,0.2,1.2,1,0,0,1.0
2024-08-10,26.1,86.0,0.0,0.2,1.2,1,0,0,1.0
2024-08-11,25.9,81.0,0.0,0.0,0.2,1,0,0,1.0
2024-08-12,24.9,76.0,0.0,0.0,0.2,1,0,0,1.0
2024-08-13,23.8,86.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-14,25.4,87.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-15,25.5,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-16,24.3,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-17,24.4,85.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-18,24.9,85.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-19,25.1,86.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-20,25.2,84.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-21,25.4,85.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-22,25.1,89.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-23,25.1,86.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-24,25.0,89.0,0.0,0.0,0.0,1,0,0,1.0
2024-08-25,25.4,87.0,7.6,7.6,7.6,1,0,0,1.0
2024-08-26,25.7,87.0,0.0,7.6,7.6,1,0,0,1.0
2024-08-27,25.7,85.0,0.0,7.6,7.6,1,0,0,1.0
2024-08-28,25.4,86.0,0.0,0.0,7.6,1,0,0,1.0
2024-08-29,26.0,90.0,0.2,0.2,7.8,1,0,0,1.0
2024-08-30,26.2,84.0,0.0,0.2,0.2,1,0,0,1.0
2024-08-31,26.0,82.0,0.0,0.2,0.2,1,0,0,1.0
2024-09-01,26.5,83.0,0.0,0.0,0.2,1,0,0,1.0
2024-09-02,26.6,83.0,0.0,0.0,0.2,1,0,0,1.0
2024-09-03,26.8,80.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-04,27.1,84.0,59.0,59.0,59.0,3,0,0,1.5
2024-09-05,27.3,85.0,0.0,59.0,59.0,3,0,0,1.5
2024-09-06,27.4,81.0,0.2,59.2,59.2,3,0,0,1.5
2024-09-07,27.3,83.0,1.0,1.2,60.2,2,0,0,1.2
2024-09-08,27.2,86.0,2.0,3.2,62.2,2,0,0,1.2
2024-09-09,27.0,86.0,0.0,3.0,3.2,1,0,0,1.0
2024-09-10,27.3,82.0,0.0,2.0,3.2,1,0,0,1.0
2024-09-11,26.6,88.0,82.4,82.4,85.4,4,0,0,2.5
2024-09-12,27.3,83.0,0.0,82.4,84.4,4,0,0,2.5
2024-09-13,27.2,80.0,0.0,82.4,82.4,4,0,0,2.5
2024-09-14,26.8,81.0,1.3,1.3,83.7,2,0,0,1.2
2024-09-15,26.7,81.0,0.0,1.3,83.7,2,0,0,1.2
2024-09-16,26.6,82.0,0.0,1.3,1.3,1,0,0,1.0
2024-09-17,26.2,79.0,0.0,0.0,1.3,1,0,0,1.0
2024-09-18,26.1,83.0,0.0,0.0,1.3,1,0,0,1.0
2024-09-19,26.1,80.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-20,26.6,78.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-21,27.2,81.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-22,28.4,78.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-23,28.0,85.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-24,27.2,86.0,0.0,0.0,0.0,1,0,0,1.0
2024-09-25,27.3,86.0,0.5,0.5,0.5,1,0,0,1.0
2024-09-26,27.8,82.0,0.0,0.5,0.5,1,0,0,1.0
2024-09-27,28.3,81.0,0.0,0.5,0.5,1,0,0,1.0
2024-09-28,28.7,81.0,0.0,0.0,0.5,1,0,0,1.0
2024-09-29,28.6,83.0,0.0,0.0,0.5,1,0,0,1.0
2024-09-30,28.4,83.0,0.2,0.2,0.2,1,0,0,1.0
2024-10-01,28.4,85.0,0.0,0.2,0.2,1,0,0,1.0
2024-10-02,28.3,83.0,1.5,1.7,1.7,1,0,0,1.0
2024-10-03,27.8,86.0,6.7,8.2,8.4,1,0,0,1.0
2024-10-04,28.4,81.0,0.0,8.2,8.4,1,0,0,1.0
2024-10-05,28.2,82.0,0.0,6.7,8.200000000000001,1,0,0,1.0
2024-10-06,28.6,83.0,0.0,0.0,8.200000000000001,1,0,0,1.0
2024-10-07,28.7,81.0,0.0,0.0,6.7,1,0,0,1.0
2024-10-08,28.5,82.0,0.0,0.0,0.0,1,0,0,1.0
2024-10-09,28.5,83.0,0.0,0.0,0.0,1,0,0,1.0
2024-10-10,28.2,84.0,0.3,0.3,0.3,1,0,0,1.0
2024-10-11,28.8,81.0,0.0,0.3,0.3,1,0,0,1.0
2024-10-12,28.7,82.0,0.0,0.3,0.3,1,0,0,1.0
2024-10-13,28.7,80.0,16.0,16.0,16.3,1,0,0,1.0
2024-10-14,28.6,82.0,0.0,16.0,16.3,1,0,0,1.0
2024-10-15,28.2,80.0,6.4,22.4,22.4,1,0,0,1.0
2024-10-16,26.6,76.0,0.0,6.4,22.4,1,0,0,1.0
2024-10-17,26.9,75.0,0.0,6.4,22.4,1,0,0,1.0
2024-10-18,27.0,79.0,0.0,0.0,6.4,1,0,0,1.0
2024-10-19,28.0,83.0,0.0,0.0,6.4,1,0,0,1.0
2024-10-20,26.2,86.0,6.0,6.0,6.0,1,0,0,1.0
2024-10-21,26.9,82.0,0.0,6.0,6.0,1,0,0,1.0
2024-10-22,28.2,81.0,0.1,6.1,6.1,1,0,0,1.0
2024-10-23,27.7,78.0,0.0,0.1,6.1,1,0,0,1.0
2024-10-24,27.8,80.0,1.9,2.0,8.0,1,0,0,1.0
2024-10-25,27.7,81.0,0.6,2.5,2.6,1,0,0,1.0
2024-10-26,27.2,86.0,18.5,21.0,21.1,1,0,0,1.0
2024-10-27,28.0,82.0,41.2,60.3,62.2,3,0,0,1.5
2024-10-28,29.1,76.0,0.0,59.7,62.2,3,0,0,1.5
2024-10-29,29.0,75.0,0.0,41.2,60.3,2,0,0,1.2
2024-10-30,28.4,80.0,0.0,0.0,59.7,2,0,0,1.2
2024-10-31,28.2,82.0,92.0,92.0,133.2,4,0,0,2.5
2024-11-01,26.8,87.0,53.1,145.1,145.1,4,0,0,2.5
2024-11-02,27.8,83.0,0.1,145.2,145.2,4,0,0,2.5
2024-11-03,28.1,80.0,0.0,53.2,145.2,4,0,0,2.5
2024-11-04,27.8,79.0,2.6,2.7,147.8,4,0,0,2.5
2024-11-05,28.9,80.0,0.0,2.6,55.8,2,0,0,1.2
2024-11-06,27.5,83.0,18.8,21.4,21.5,1,0,0,1.0
2024-11-07,28.4,83.0,3.0,21.8,24.4,1,0,0,1.0
2024-11-08,28.2,83.0,4.1,25.9,28.5,2,0,0,1.2
2024-11-09,28.4,83.0,10.9,18.0,36.8,2,0,0,1.2
2024-11-10,27.4,85.0,19.1,34.1,55.900000000000006,2,0,0,1.2
2024-11-11,27.5,87.0,62.7,92.7,99.8,4,0,0,2.5
2024-11-12,27.9,85.0,28.3,110.1,125.1,4,0,0,2.5
2024-11-13,28.8,81.0,0.1,91.1,121.1,4,0,0,2.5
2024-11-14,28.8,83.0,0.0,28.4,110.20000000000002,3,0,0,1.5
2024-11-15,28.8,83.0,4.2,4.3,95.3,3,0,0,1.5
2024-11-16,28.3,83.0,1.7,5.9,34.3,2,0,0,1.2
2024-11-17,27.5,85.0,0.0,5.9,6.0,1,0,0,1.0
2024-11-18,28.0,85.0,37.5,39.2,43.4,2,0,0,1.2
2024-11-19,28.2,86.0,27.9,65.4,71.3,3,0,0,1.5
2024-11-20,28.6,83.0,6.6,72.0,73.69999999999999,3,0,0,1.5
2024-11-21,28.6,83.0,3.0,37.5,74.99999999999999,2,0,0,1.2
2024-11-22,28.8,83.0,2.0,11.6,76.99999999999999,2,0,0,1.2
2024-11-23,28.6,84.0,0.8,5.8,40.3,2,0,0,1.2
2024-11-24,28.2,88.0,4.3,7.1,16.7,1,0,0,1.0
2024-11-25,28.9,82.0,7.8,12.9,17.9,1,0,0,1.0
2024-11-26,27.5,85.0,56.5,68.6,71.4,3,0,0,1.5
2024-11-27,27.5,87.0,9.3,73.6,78.7,3,0,0,1.5
2024-11-28,25.7,95.0,31.2,97.0,109.1,4,0,0,2.5
2024-11-29,27.9,85.0,197.8,238.3,302.6,4,0,0,2.5
2024-11-30,28.9,82.0,1.6,230.6,296.40000000000003,4,0,0,2.5
2024-12-01,26.5,93.0,4.9,204.3,244.8,4,0,0,2.5
2024-12-02,26.0,92.0,113.4,119.9,348.90000000000003,4,0,0,2.5
2024-12-03,27.6,85.0,21.0,139.3,338.70000000000005,4,0,0,2.5
2024-12-04,27.5,84.0,1.8,136.20000000000002,142.70000000000002,4,0,0,2.5
2024-12-05,28.6,83.0,0.0,22.8,141.10000000000002,4,0,0,2.5
2024-12-06,27.7,86.0,81.3,83.1,217.5,4,0,0,2.5
2024-12-07,27.6,88.0,7.1,88.39999999999999,111.2,4,0,0,2.5
2024-12-08,27.6,86.0,2.0,90.4,92.2,4,0,0,2.5
2024-12-09,27.8,86.0,7.9,17.0,98.3,3,0,0,1.5
